pat_date	pat_userid	pat_num_actions
2013-06-03	346899	45
2013-06-03	623903	1
2013-06-03	1435500	10
2013-06-03	3641944	2
2013-06-03	5197671	2
2013-06-03	5338638	6
2013-06-03	6804626	2
2013-06-03	8043052	4
2013-06-03	10984523	2
2013-06-03	11498870	3
2013-06-03	12926395	1
2013-06-03	13259281	92
2013-06-03	14596827	1
2013-06-03	14860824	3
2013-06-03	14882394	6
2013-06-03	14893789	1
2013-06-03	15171645	5
2013-06-03	16084631	3
2013-06-03	16607832	3
2013-06-03	16682238	8
2013-06-03	17077890	1
2013-06-03	17175981	35
2013-06-03	17618627	2
2013-06-03	17911012	1
2013-06-03	18050826	18
2013-06-03	18191628	20
2013-06-03	18334455	1
2013-06-03	18417984	19
2013-06-03	18725603	1
2013-06-03	18891628	1
2013-06-04	7872	1
2013-06-04	262675	4
2013-06-04	334887	2
2013-06-04	346899	23
2013-06-04	623903	2
2013-06-04	1435500	9
2013-06-04	1473712	14
2013-06-04	1839637	1
2013-06-04	1925080	3
2013-06-04	3001312	1
2013-06-04	3957791	2
2013-06-04	4179294	15
2013-06-04	4738001	1
2013-06-04	8043052	4
2013-06-04	9109237	3
2013-06-04	9676078	33
2013-06-04	11698331	9
2013-06-04	12926395	1
2013-06-04	13259281	63
2013-06-04	15171645	9
2013-06-04	15528209	35
2013-06-04	15891802	1
2013-06-04	16084631	6
2013-06-04	16646252	3
2013-06-04	16682238	10
2013-06-04	18191628	4
2013-06-04	18241343	21
2013-06-04	18334455	2
2013-06-04	18410839	8
2013-06-04	18417984	17
2013-06-04	18501777	1
2013-06-04	19078155	2
2013-06-04	19083609	1
2013-06-05	86163	2
2013-06-05	346899	4
2013-06-05	623903	3
2013-06-05	858079	68
2013-06-05	1435500	27
2013-06-05	1473712	2
2013-06-05	1925080	1
2013-06-05	2215415	3
2013-06-05	2512606	16
2013-06-05	3641944	30
2013-06-05	3957791	8
2013-06-05	4179294	73
2013-06-05	5197671	2
2013-06-05	5338638	3
2013-06-05	6804626	33
2013-06-05	8043052	2
2013-06-05	8184661	1
2013-06-05	8638440	28
2013-06-05	9109237	2
2013-06-05	9965046	9
2013-06-05	11498870	9
2013-06-05	13259281	51
2013-06-05	13477862	1
2013-06-05	14359838	2
2013-06-05	14882394	1
2013-06-05	15171645	39
2013-06-05	15528209	119
2013-06-05	17077890	3
2013-06-05	17900425	47
2013-06-05	18066332	20
2013-06-05	18334455	5
2013-06-05	18985077	1
2013-06-05	19078155	1
2013-06-05	19083609	1
2013-06-05	19094273	5
2013-06-06	110228	3
2013-06-06	262675	1
2013-06-06	858079	72
2013-06-06	920547	3
2013-06-06	1435500	17
2013-06-06	1925080	1
2013-06-06	2512606	2
2013-06-06	2822114	11
2013-06-06	3957791	4
2013-06-06	4179294	8
2013-06-06	5197671	5
2013-06-06	6804626	159
2013-06-06	8043052	1
2013-06-06	8184661	1
2013-06-06	8638440	17
2013-06-06	10509096	6
2013-06-06	10574558	24
2013-06-06	11107092	2
2013-06-06	11498870	5
2013-06-06	11698331	4
2013-06-06	12997358	2
2013-06-06	13211778	3
2013-06-06	13259281	68
2013-06-06	14201196	4
2013-06-06	14882394	2
2013-06-06	15528209	62
2013-06-06	16084631	6
2013-06-06	18334455	3
2013-06-06	18417984	8
2013-06-06	18670153	12
2013-06-06	19068544	3
2013-06-07	110228	14
2013-06-07	262675	3
2013-06-07	346899	2
2013-06-07	858079	13
2013-06-07	1992122	3
2013-06-07	3957791	12
2013-06-07	4381155	1
2013-06-07	5311630	11
2013-06-07	8043052	1
2013-06-07	8638440	5
2013-06-07	9109237	10
2013-06-07	9951654	6
2013-06-07	10539714	2
2013-06-07	10984523	9
2013-06-07	12926395	1
2013-06-07	13259281	32
2013-06-07	15171645	7
2013-06-07	15528209	2
2013-06-07	15723546	2
2013-06-07	15890753	5
2013-06-07	15891802	1
2013-06-07	16084631	13
2013-06-07	17618627	4
2013-06-07	18109531	2
2013-06-07	18334455	1
2013-06-07	18417984	2
2013-06-07	19100355	7
2013-06-08	110228	16
2013-06-08	2377922	6
2013-06-08	3641944	9
2013-06-08	4381155	16
2013-06-08	5197671	2
2013-06-08	5311630	15
2013-06-08	5360129	20
2013-06-08	5471367	6
2013-06-08	6804626	42
2013-06-08	9951654	8
2013-06-08	10101798	33
2013-06-08	11498870	1
2013-06-08	12023796	70
2013-06-08	13975403	1
2013-06-08	15171645	9
2013-06-08	16084631	4
2013-06-08	16364713	1
2013-06-08	17077890	8
2013-06-08	17618627	8
2013-06-08	17789280	3
2013-06-08	17823581	1
2013-06-08	18163206	1
2013-06-08	18334455	2
2013-06-09	262675	1
2013-06-09	346899	26
2013-06-09	1219841	1
2013-06-09	3641944	83
2013-06-09	4017383	13
2013-06-09	5311630	34
2013-06-09	5471367	2
2013-06-09	5985031	8
2013-06-09	6804626	87
2013-06-09	8043052	2
2013-06-09	10101798	26
2013-06-09	12023796	41
2013-06-09	13556989	22
2013-06-09	13799147	6
2013-06-09	15171645	6
2013-06-09	16364713	2
2013-06-09	17497601	88
2013-06-09	17618627	6
2013-06-09	17823581	1
2013-06-09	18109531	2
2013-06-09	18334455	5
2013-06-09	19079409	25
2013-06-09	19094273	26
2013-06-10	62058	1
2013-06-10	154630	10
2013-06-10	262675	1
2013-06-10	346308	120
2013-06-10	346899	4
2013-06-10	491706	1
2013-06-10	858079	8
2013-06-10	1435500	20
2013-06-10	3641944	36
2013-06-10	3855926	1
2013-06-10	3957791	14
2013-06-10	4381155	2
2013-06-10	4556205	2
2013-06-10	4738001	2
2013-06-10	5311630	51
2013-06-10	5803135	8
2013-06-10	8043052	2
2013-06-10	8638440	28
2013-06-10	9951654	4
2013-06-10	10101798	15
2013-06-10	12023796	16
2013-06-10	13259281	51
2013-06-10	13975403	4
2013-06-10	15528209	23
2013-06-10	17497601	24
2013-06-10	17618627	2
2013-06-10	17746512	42
2013-06-10	18030372	2
2013-06-10	18109531	2
2013-06-10	18191628	2
2013-06-10	18334455	6
2013-06-10	18417984	4
2013-06-10	18501777	2
2013-06-10	19094273	1
2013-06-10	19100355	3
2013-06-11	262675	1
2013-06-11	346899	3
2013-06-11	491706	1
2013-06-11	858079	18
2013-06-11	1435500	35
2013-06-11	1902526	2
2013-06-11	2377922	2
2013-06-11	2584191	11
2013-06-11	3641944	166
2013-06-11	4738001	1
2013-06-11	4850051	1
2013-06-11	5311630	26
2013-06-11	6804626	12
2013-06-11	8043052	1
2013-06-11	8890439	24
2013-06-11	9951654	2
2013-06-11	11698331	1
2013-06-11	12023796	37
2013-06-11	13259281	163
2013-06-11	13799147	17
2013-06-11	13975403	11
2013-06-11	15171645	6
2013-06-11	15528209	9
2013-06-11	16508614	2
2013-06-11	16998582	16
2013-06-11	17175981	2
2013-06-11	18109531	2
2013-06-11	18163206	8
2013-06-11	19094273	88
2013-06-12	86163	1
2013-06-12	262675	2
2013-06-12	491706	5
2013-06-12	577742	1
2013-06-12	858079	76
2013-06-12	1435500	18
2013-06-12	2584191	7
2013-06-12	4381155	1
2013-06-12	4738001	1
2013-06-12	6804626	10
2013-06-12	8356162	3
2013-06-12	9951654	6
2013-06-12	11498870	3
2013-06-12	12023796	29
2013-06-12	13259281	98
2013-06-12	13975403	6
2013-06-12	14144510	1
2013-06-12	14489501	2
2013-06-12	14882394	3
2013-06-12	16074930	34
2013-06-12	16191043	13
2013-06-12	16255965	4
2013-06-12	18050826	1
2013-06-12	18163206	18
2013-06-12	18191628	3
2013-06-12	18908292	1
2013-06-12	19094273	21
2013-06-13	346899	18
2013-06-13	1925080	1
2013-06-13	2584191	11
2013-06-13	3641944	3
2013-06-13	3957791	7
2013-06-13	5305553	6
2013-06-13	8043052	1
2013-06-13	8638440	22
2013-06-13	9951654	16
2013-06-13	10101798	11
2013-06-13	10539714	3
2013-06-13	11322693	2
2013-06-13	11498870	1
2013-06-13	13259281	53
2013-06-13	13477862	11
2013-06-13	15171645	2
2013-06-13	16074930	54
2013-06-13	16255965	4
2013-06-13	17077890	2
2013-06-13	17175981	111
2013-06-13	18109531	2
2013-06-13	18191628	8
2013-06-13	18370660	123
2013-06-13	19138979	49
2013-06-14	110228	4
2013-06-14	212526	2
2013-06-14	262675	2
2013-06-14	334887	5
2013-06-14	346899	23
2013-06-14	858079	27
2013-06-14	2512606	17
2013-06-14	3641944	26
2013-06-14	8638440	29
2013-06-14	8890439	2
2013-06-14	10539714	1
2013-06-14	11498870	4
2013-06-14	15891802	11
2013-06-14	16255965	1
2013-06-14	17175981	24
2013-06-14	18163206	12
2013-06-14	18191628	4
2013-06-14	18219887	2
2013-06-14	18370660	233
2013-06-14	18501777	3
2013-06-14	18571574	1
2013-06-14	18899164	13
2013-06-14	19094273	68
2013-06-14	19155702	7
2013-06-15	110228	14
2013-06-15	212526	10
2013-06-15	219723	2
2013-06-15	262675	3
2013-06-15	346899	12
2013-06-15	2377922	5
2013-06-15	2512606	58
2013-06-15	3004667	2
2013-06-15	3641944	37
2013-06-15	4381155	1
2013-06-15	4850051	2
2013-06-15	5311630	13
2013-06-15	5360129	1
2013-06-15	6804626	21
2013-06-15	9951654	10
2013-06-15	9961776	27
2013-06-15	11393832	8
2013-06-15	12601280	40
2013-06-15	15171645	8
2013-06-15	15891802	3
2013-06-15	17175981	5
2013-06-15	18050826	1
2013-06-15	18066332	38
2013-06-15	18163206	2
2013-06-15	18334455	9
2013-06-15	18417984	4
2013-06-15	19094273	41
2013-06-16	86163	6
2013-06-16	110228	6
2013-06-16	212624	1
2013-06-16	346899	62
2013-06-16	1435500	5
2013-06-16	1473712	21
2013-06-16	1476858	8
2013-06-16	2157954	1
2013-06-16	2377922	1
2013-06-16	3004667	4
2013-06-16	3641944	383
2013-06-16	4033245	6
2013-06-16	8043052	4
2013-06-16	9555110	2
2013-06-16	9961776	39
2013-06-16	11393832	8
2013-06-16	12278600	3
2013-06-16	13556989	24
2013-06-16	15891802	11
2013-06-16	16998582	5
2013-06-16	17175981	41
2013-06-16	17264616	4
2013-06-16	17618627	9
2013-06-16	18066332	64
2013-06-16	18334455	2
2013-06-16	18501777	2
2013-06-16	18560530	2
2013-06-16	19074574	17
2013-06-17	346899	24
2013-06-17	1341603	3
2013-06-17	1435500	6
2013-06-17	1839637	1
2013-06-17	3641944	11
2013-06-17	8043052	3
2013-06-17	11498870	2
2013-06-17	13477862	9
2013-06-17	13848841	11
2013-06-17	15171645	3
2013-06-17	16255965	7
2013-06-17	16998582	5
2013-06-17	17175981	148
2013-06-17	17618627	7
2013-06-17	17652082	1
2013-06-17	18109531	6
2013-06-17	18191628	6
2013-06-17	18560530	1
2013-06-17	18908292	1
2013-06-17	19031970	4
2013-06-18	7872	1
2013-06-18	95756	1
2013-06-18	346899	10
2013-06-18	1210941	1
2013-06-18	1435500	2
2013-06-18	1473712	13
2013-06-18	2215415	2
2013-06-18	2377922	1
2013-06-18	3641944	553
2013-06-18	5197671	2
2013-06-18	5311630	18
2013-06-18	8043052	1
2013-06-18	9771018	3
2013-06-18	13477862	4
2013-06-18	13556989	8
2013-06-18	14882394	8
2013-06-18	16255965	8
2013-06-18	16663390	4
2013-06-18	16998582	5
2013-06-18	17175981	279
2013-06-18	17863160	60
2013-06-18	17931877	3
2013-06-18	18191628	6
2013-06-18	18417984	3
2013-06-18	19105807	20
2013-06-18	19138979	7
2013-06-19	346899	25
2013-06-19	1473712	16
2013-06-19	2215415	1
2013-06-19	3641944	368
2013-06-19	5338638	2
2013-06-19	8638440	22
2013-06-19	9771018	3
2013-06-19	9951654	14
2013-06-19	11498870	4
2013-06-19	13477862	5
2013-06-19	13556989	11
2013-06-19	14882394	14
2013-06-19	17175981	31
2013-06-19	17823581	3
2013-06-19	18191628	2
2013-06-19	18284222	42
2013-06-19	19161633	5
2013-06-20	7872	1
2013-06-20	62411	1
2013-06-20	153741	3
2013-06-20	262675	6
2013-06-20	297649	1
2013-06-20	346899	38
2013-06-20	623903	5
2013-06-20	1473712	29
2013-06-20	1925080	1
2013-06-20	2512606	2
2013-06-20	3957791	4
2013-06-20	8043052	1
2013-06-20	8638440	1
2013-06-20	11498870	5
2013-06-20	13477862	3
2013-06-20	13526033	2
2013-06-20	13556989	2
2013-06-20	17175981	55
2013-06-20	17618627	4
2013-06-20	17823581	3
2013-06-20	18284222	17
2013-06-21	297649	11
2013-06-21	334887	2
2013-06-21	623903	3
2013-06-21	1904640	1
2013-06-21	2377922	1
2013-06-21	3641944	23
2013-06-21	3957791	4
2013-06-21	5197671	1
2013-06-21	5311630	24
2013-06-21	5338638	1
2013-06-21	6320921	12
2013-06-21	6804626	11
2013-06-21	8638440	3
2013-06-21	10034461	2
2013-06-21	12023796	145
2013-06-21	13698415	50
2013-06-21	15891802	2
2013-06-21	16084631	4
2013-06-21	16191043	3
2013-06-21	16203606	2
2013-06-21	17077890	1
2013-06-21	17175981	48
2013-06-21	18109531	3
2013-06-21	18191628	5
2013-06-21	18284222	31
2013-06-21	18331520	2
2013-06-22	110228	24
2013-06-22	262675	1
2013-06-22	346899	16
2013-06-22	1904640	1
2013-06-22	2157954	4
2013-06-22	2512606	3
2013-06-22	3641944	184
2013-06-22	5338638	1
2013-06-22	9109237	5
2013-06-22	11393832	6
2013-06-22	11426190	19
2013-06-22	11498870	2
2013-06-22	12023796	3
2013-06-22	12926395	1
2013-06-22	13698415	1
2013-06-22	17175981	71
2013-06-22	17618627	3
2013-06-22	17863160	15
2013-06-22	18284222	33
2013-06-22	18334455	2
2013-06-22	18501777	3
2013-06-22	18571574	2
2013-06-22	18972203	12
2013-06-22	19074574	1
2013-06-22	19161633	2
2013-06-23	262675	2
2013-06-23	346899	7
2013-06-23	920547	2
2013-06-23	1435500	6
2013-06-23	3641944	158
2013-06-23	5197671	1
2013-06-23	9961776	5
2013-06-23	11426190	6
2013-06-23	11916782	3
2013-06-23	12023796	33
2013-06-23	13263095	8
2013-06-23	14882394	14
2013-06-23	17077890	1
2013-06-23	17175981	48
2013-06-23	17618627	4
2013-06-23	17931877	6
2013-06-23	18177679	1
2013-06-23	18241343	1
2013-06-23	18334455	1
2013-06-23	18501777	1
2013-06-23	18972203	4
2013-06-23	19094273	118
2013-06-23	19100355	12
2013-06-24	262675	1
2013-06-24	297315	1
2013-06-24	346899	28
2013-06-24	1435500	11
2013-06-24	1473712	30
2013-06-24	2512606	12
2013-06-24	5311630	29
2013-06-24	8043052	1
2013-06-24	9109237	2
2013-06-24	9951654	4
2013-06-24	10539714	1
2013-06-24	11309017	4
2013-06-24	11393832	46
2013-06-24	11498870	2
2013-06-24	12023796	10
2013-06-24	13263095	3
2013-06-24	13975403	1
2013-06-24	14882394	3
2013-06-24	16019814	7
2013-06-24	16191043	7
2013-06-24	17175981	81
2013-06-24	17931877	9
2013-06-24	18050826	1
2013-06-24	18284222	14
2013-06-24	18334455	1
2013-06-24	19094273	32
2013-06-24	19100355	8
2013-06-25	262675	8
2013-06-25	346899	8
2013-06-25	799634	80
2013-06-25	1435500	1
2013-06-25	1473712	31
2013-06-25	1925080	3
2013-06-25	2512606	6
2013-06-25	4033245	3
2013-06-25	5311630	16
2013-06-25	6804626	6
2013-06-25	8043052	2
2013-06-25	9951654	4
2013-06-25	11393832	22
2013-06-25	11498870	4
2013-06-25	11916782	2
2013-06-25	12023796	4
2013-06-25	13975403	4
2013-06-25	15259373	4
2013-06-25	16019814	18
2013-06-25	16191043	25
2013-06-25	17077890	1
2013-06-25	17175981	49
2013-06-25	18284222	2
2013-06-25	18334455	1
2013-06-25	18501777	2
2013-06-25	19094273	19
2013-06-25	19224759	6
2013-06-26	222076	8
2013-06-26	346899	4
2013-06-26	1115773	2
2013-06-26	1576422	8
2013-06-26	2377922	1
2013-06-26	2512606	18
2013-06-26	3641944	94
2013-06-26	4850051	3
2013-06-26	5338638	11
2013-06-26	6804626	36
2013-06-26	8043052	2
2013-06-26	9951654	2
2013-06-26	11393832	12
2013-06-26	11426190	4
2013-06-26	15259373	4
2013-06-26	16019814	9
2013-06-26	17175981	80
2013-06-26	17618627	3
2013-06-26	18160010	1
2013-06-26	18284222	2
2013-06-26	18501777	3
2013-06-26	19094273	11
2013-06-27	334887	1
2013-06-27	346899	4
2013-06-27	1992122	2
2013-06-27	2157954	52
2013-06-27	2512606	3
2013-06-27	3641944	353
2013-06-27	5011094	3
2013-06-27	5311630	23
2013-06-27	8043052	5
2013-06-27	8638440	16
2013-06-27	8890439	7
2013-06-27	9676078	17
2013-06-27	9951654	11
2013-06-27	15259373	13
2013-06-27	16019814	7
2013-06-27	17175981	62
2013-06-27	17497601	3
2013-06-27	18109531	2
2013-06-27	18284222	6
2013-06-27	18334455	1
2013-06-27	18501777	4
2013-06-27	19094273	73
2013-06-27	19224759	4
2013-06-28	95756	1
2013-06-28	110228	21
2013-06-28	262675	1
2013-06-28	1120286	9
2013-06-28	1435500	16
2013-06-28	2157954	17
2013-06-28	2669838	2
2013-06-28	4850051	1
2013-06-28	5311630	23
2013-06-28	5338638	16
2013-06-28	8043052	2
2013-06-28	9951654	4
2013-06-28	11498870	1
2013-06-28	14882394	8
2013-06-28	15259373	6
2013-06-28	16019814	3
2013-06-28	16084631	2
2013-06-28	17175981	93
2013-06-28	17618627	1
2013-06-28	18109531	4
2013-06-28	18191628	4
2013-06-28	19173126	1
2013-06-29	95756	1
2013-06-29	262675	3
2013-06-29	1435500	16
2013-06-29	1904640	5
2013-06-29	2377922	2
2013-06-29	5311630	17
2013-06-29	5711305	1
2013-06-29	7304264	3
2013-06-29	9951654	10
2013-06-29	10032534	2
2013-06-29	11426190	1
2013-06-29	11498870	1
2013-06-29	11916782	5
2013-06-29	12163449	14
2013-06-29	13975403	3
2013-06-29	14194543	6
2013-06-29	14596827	6
2013-06-29	15259373	1
2013-06-29	16084631	5
2013-06-29	16546243	5
2013-06-29	17175981	114
2013-06-29	17311078	1
2013-06-29	18109531	8
2013-06-29	18939949	2
2013-06-29	19224759	8
2013-06-30	62411	7
2013-06-30	110228	10
2013-06-30	262675	1
2013-06-30	623903	1
2013-06-30	953853	1
2013-06-30	1435500	19
2013-06-30	4556205	5
2013-06-30	4850051	2
2013-06-30	10539714	1
2013-06-30	11426190	4
2013-06-30	13975403	1
2013-06-30	17175981	61
2013-06-30	17311078	1
2013-06-30	17863160	1
2013-06-30	18109531	2
2013-06-30	18163206	2
2013-06-30	19224759	5
2013-07-01	110228	6
2013-07-01	346308	50
2013-07-01	623903	125
2013-07-01	1469567	1
2013-07-01	1992122	39
2013-07-01	2723793	32
2013-07-01	4850051	2
2013-07-01	8043052	1
2013-07-01	8638440	10
2013-07-01	9555110	44
2013-07-01	9951654	11
2013-07-01	11916782	11
2013-07-01	12023796	2
2013-07-01	14194543	1
2013-07-01	14882394	29
2013-07-01	17175981	84
2013-07-01	17618627	14
2013-07-01	18284222	9
2013-07-01	18606886	8
2013-07-01	18862294	17
2013-07-01	19161633	3
2013-07-02	110228	22
2013-07-02	154630	14
2013-07-02	346308	17
2013-07-02	623903	86
2013-07-02	3488865	8
2013-07-02	4556205	4
2013-07-02	4850051	1
2013-07-02	5338638	3
2013-07-02	8638440	2
2013-07-02	9951654	20
2013-07-02	11393832	8
2013-07-02	12023796	2
2013-07-02	12336988	1
2013-07-02	13477862	4
2013-07-02	13556989	1
2013-07-02	13975403	7
2013-07-02	14882394	6
2013-07-02	17175981	45
2013-07-02	17618627	4
2013-07-02	17863160	10
2013-07-02	18284222	2
2013-07-02	18606886	47
2013-07-03	110228	2
2013-07-03	346899	4
2013-07-03	458825	22
2013-07-03	623903	8
2013-07-03	1992122	2
2013-07-03	2193435	2
2013-07-03	2723793	2
2013-07-03	3488865	2
2013-07-03	3957791	8
2013-07-03	4556205	8
2013-07-03	5338638	7
2013-07-03	8043052	2
2013-07-03	8638440	15
2013-07-03	9951654	2
2013-07-03	11337431	2
2013-07-03	11393832	12
2013-07-03	11498870	2
2013-07-03	12223518	3
2013-07-03	13556989	16
2013-07-03	14730724	8
2013-07-03	14882394	5
2013-07-03	15880856	4
2013-07-03	16191043	2
2013-07-03	16203606	6
2013-07-03	17175981	78
2013-07-03	18050826	2
2013-07-03	18606886	5
2013-07-03	19161633	2
2013-07-04	110228	6
2013-07-04	623903	129
2013-07-04	858079	7
2013-07-04	1435500	24
2013-07-04	1925080	5
2013-07-04	1992122	8
2013-07-04	3957791	11
2013-07-04	4238552	2
2013-07-04	5338638	2
2013-07-04	7213284	1
2013-07-04	7851873	31
2013-07-04	8043052	8
2013-07-04	9951654	12
2013-07-04	13556989	4
2013-07-04	15419754	4
2013-07-04	15880856	2
2013-07-04	17175981	38
2013-07-04	17618627	5
2013-07-04	17931877	11
2013-07-04	18219887	2
2013-07-05	15138	5
2013-07-05	262675	2
2013-07-05	346308	2
2013-07-05	458825	11
2013-07-05	623903	3
2013-07-05	858079	11
2013-07-05	1435500	24
2013-07-05	1925080	1
2013-07-05	1992122	16
2013-07-05	5338638	11
2013-07-05	6736011	1
2013-07-05	7213284	1
2013-07-05	7851873	2
2013-07-05	8043052	3
2013-07-05	8890439	1
2013-07-05	11225276	1
2013-07-05	13556989	40
2013-07-05	15880856	2
2013-07-05	16084631	3
2013-07-05	17051058	13
2013-07-05	17175981	105
2013-07-05	17311078	7
2013-07-05	17618627	2
2013-07-05	17924432	38
2013-07-05	19224759	2
2013-07-05	19266816	1
2013-07-06	920547	1
2013-07-06	1435500	21
2013-07-06	1992122	4
2013-07-06	2157954	13
2013-07-06	3641944	38
2013-07-06	5338638	19
2013-07-06	5782900	2
2013-07-06	5985031	1
2013-07-06	6736011	1
2013-07-06	6804626	47
2013-07-06	8043052	1
2013-07-06	9951654	2
2013-07-06	11498870	1
2013-07-06	13556989	1
2013-07-06	14159121	2
2013-07-06	15991542	8
2013-07-06	17175981	42
2013-07-06	17618627	8
2013-07-06	17863160	29
2013-07-06	18109531	6
2013-07-06	18284222	4
2013-07-06	18334455	2
2013-07-06	18362527	58
2013-07-06	19079409	4
2013-07-07	110228	2
2013-07-07	262675	2
2013-07-07	346308	19
2013-07-07	3641944	117
2013-07-07	7304264	1
2013-07-07	9951654	10
2013-07-07	10539714	1
2013-07-07	13556989	3
2013-07-07	13975403	6
2013-07-07	14730724	16
2013-07-07	14882394	7
2013-07-07	16019814	2
2013-07-07	16084631	26
2013-07-07	17051058	2
2013-07-07	17175981	112
2013-07-07	17618627	4
2013-07-07	18362527	91
2013-07-08	15138	15
2013-07-08	110228	4
2013-07-08	315625	5
2013-07-08	346308	3
2013-07-08	1992122	2
2013-07-08	2193435	11
2013-07-08	3641944	20
2013-07-08	5498907	1
2013-07-08	11916782	12
2013-07-08	13556989	7
2013-07-08	13975403	3
2013-07-08	14853459	2
2013-07-08	14882394	5
2013-07-08	15263940	1
2013-07-08	15880856	2
2013-07-08	16084631	9
2013-07-08	17175981	89
2013-07-08	17843555	2
2013-07-08	17924432	19
2013-07-08	18362527	19
2013-07-09	15138	11
2013-07-09	262675	2
2013-07-09	315625	2
2013-07-09	1925080	3
2013-07-09	2157954	8
2013-07-09	2512606	2
2013-07-09	2820395	1
2013-07-09	3004667	2
2013-07-09	3641944	183
2013-07-09	5554679	7
2013-07-09	8043052	2
2013-07-09	8425369	8
2013-07-09	9555110	30
2013-07-09	9961776	4
2013-07-09	10032534	3
2013-07-09	10614794	8
2013-07-09	10754397	11
2013-07-09	11498870	2
2013-07-09	12529706	2
2013-07-09	13024004	7
2013-07-09	13353642	4
2013-07-09	14853459	5
2013-07-09	16364713	1
2013-07-09	17175981	53
2013-07-09	18109531	6
2013-07-09	18284222	4
2013-07-09	18410839	100
2013-07-09	18725603	1
2013-07-10	95756	6
2013-07-10	372315	2
2013-07-10	1435500	12
2013-07-10	1992122	11
2013-07-10	2157954	26
2013-07-10	2512606	6
2013-07-10	3641944	41
2013-07-10	5311630	25
2013-07-10	8043052	1
2013-07-10	9555110	70
2013-07-10	10032534	7
2013-07-10	13556989	2
2013-07-10	13975403	1
2013-07-10	15880856	4
2013-07-10	16019814	9
2013-07-10	16084631	5
2013-07-10	16364713	1
2013-07-10	17051058	15
2013-07-10	17175981	37
2013-07-10	17618627	5
2013-07-10	17843555	1
2013-07-10	17863160	27
2013-07-10	18334455	1
2013-07-10	18362527	2
2013-07-10	18410839	5
2013-07-10	18606886	2
2013-07-10	19075131	1
2013-07-11	122579	16
2013-07-11	346899	26
2013-07-11	455421	8
2013-07-11	458825	1
2013-07-11	1435500	31
2013-07-11	1925080	1
2013-07-11	4850051	1
2013-07-11	5311630	22
2013-07-11	6804626	92
2013-07-11	9555110	2
2013-07-11	9951654	12
2013-07-11	10032534	2
2013-07-11	10539714	1
2013-07-11	10614794	20
2013-07-11	13556989	1
2013-07-11	14570379	1
2013-07-11	14860824	5
2013-07-11	15880856	4
2013-07-11	15906844	7
2013-07-11	16084631	8
2013-07-11	16359941	2
2013-07-11	17175981	79
2013-07-11	17618627	2
2013-07-12	7872	1
2013-07-12	262675	1
2013-07-12	315625	3
2013-07-12	334887	1
2013-07-12	776083	7
2013-07-12	1382933	31
2013-07-12	1435500	27
2013-07-12	1925080	3
2013-07-12	5338638	17
2013-07-12	6804626	17
2013-07-12	7441463	10
